Animal ID,Name,Species,Primary Breed,Age Group,Location,Intake Date,Intake Type,OutCome Date,OutCome Type,Days in Custody,Days on Site,Days Available
GPG-A-670,Baylee,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,04/28/2020,Owner/Guardian Surrender,05/06/2020,Adoption,8,1,8
GPG-A-675,Coco-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,04/28/2020,Transfer In,08/14/2020,Adoption,108,0,102
GPG-A-584-3,Alfonzo,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,04/29/2020,Return,04/30/2020,Adoption,2,0,2
GPG-A-631-2,Da Vinci-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,04/30/2020,Return,05/01/2020,Adoption,2,0,2
GPG-A-684,Tasmania-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/05/2020,Owner/Guardian Surrender,05/29/2020,Adoption,25,0,25
GPG-A-685,Aslan-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/05/2020,Owner/Guardian Surrender,05/29/2020,Adoption,24,0,24
GPG-A-659-2,George Bailey,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/06/2020,Return,05/12/2020,Adoption,6,0,6
GPG-A-687,Leeza,Dog,Akita,Adult Dog (6 months+),Adopted,05/06/2020,Owner/Guardian Surrender,05/07/2020,Adoption,1,1,1
GPG-A-688,Zealand,Dog,Akita,Adult Dog (6 months+),Adopted,05/06/2020,Owner/Guardian Surrender,05/07/2020,Adoption,1,1,1
GPG-A-681,Big Boi,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/07/2020,Stray,10/09/2020,Adoption,156,1,135
GPG-A-690,Askhim-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/07/2020,Stray,07/27/2020,Adoption,82,0,82
GPG-A-689,Breyer,Dog,Akita,Adult Dog (6 months+),Adopted,05/07/2020,Owner/Guardian Surrender,05/08/2020,Adoption,2,1,2
GPG-A-686,Natsu,Dog,Akita,Adult Dog (6 months+),Adopted,05/07/2020,Owner/Guardian Surrender,06/12/2020,Adoption,37,2,37
GPG-A-680,Odin,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/07/2020,Transfer In,05/08/2020,Adoption,2,1,2
GPG-A-682,Puma-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/07/2020,Owner/Guardian Surrender,07/03/2020,Adoption,58,1,58
GPG-A-696,Violet-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/08/2020,Transfer In,06/16/2020,Adoption,40,0,40
GPG-A-497-4,Kansas,Dog,Bernese Mountain Dog,Adult Dog (6 months+),Adopted,05/08/2020,Return,05/16/2020,Adoption,8,0,8
GPG-A-603-3,Peanut Butter-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/10/2020,Return,05/19/2020,Adoption,10,0,10
GPG-A-730,Quilted Northern-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Born In Care,07/10/2020,Adoption,60,0,60
GPG-A-733,Scott-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Born In Care,07/25/2020,Adoption,75,0,75
GPG-A-729,Charmin-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Born In Care,07/10/2020,Adoption,60,0,60
GPG-A-732,Kleenex-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Born In Care,07/15/2020,Adoption,65,0,65
GPG-A-735,TP Kitten 8,Cat,Domestic Shorthair,Adult Cat (6 months+),Died,05/12/2020,Born In Care,05/16/2020,Died,5,0,5
GPG-A-731,Angel Soft-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Born In Care,07/15/2020,Adoption,65,0,65
GPG-A-734,Naturelle-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Born In Care,07/13/2020,Adoption,63,0,63
GPG-A-697,Ronald,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,05/12/2020,Owner/Guardian Surrender,08/28/2020,Adoption,109,2,109
GPG-A-642-2,Panger,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,05/12/2020,Owner/Guardian Surrender,05/14/2020,Adoption,2,2,2
GPG-A-728,Cottonelle-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Born In Care,07/10/2020,Adoption,59,0,59
GPG-A-698,Ingrid-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Stray,05/20/2020,Adoption,8,0,8
GPG-A-699,Keira-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Stray,05/20/2020,Adoption,8,0,8
GPG-A-700,Annalise-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Stray,05/21/2020,Adoption,9,0,9
GPG-A-701,Angelic-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Stray,05/25/2020,Adoption,14,0,14
GPG-A-702,Brielle-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/12/2020,Stray,05/25/2020,Adoption,14,0,14
GPG-A-703,Bubba,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,05/13/2020,Stray,06/14/2020,Adoption,32,2,31
GPG-A-285-4,Chico,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,05/15/2020,Return,05/17/2020,Adoption,3,0,3
GPG-A-704,Jenni,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/15/2020,Stray,06/01/2020,Adoption,17,1,17
GPG-A-705,Cass,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/15/2020,Stray,05/28/2020,Adoption,14,1,13
GPG-A-706,Stanley-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/15/2020,Stray,05/24/2020,Adoption,10,0,10
GPG-A-722,Legend,Dog,Bulldog,Adult Dog (6 months+),Euthanasia,05/18/2020,Transfer In,06/19/2020,Euthanasia,33,23,17
GPG-A-707,Jordan-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,12/29/2020,Adoption,224,0,224
GPG-A-708,Pippen-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/22/2020,Adoption,3,0,3
GPG-A-709,Darlie-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/29/2020,Adoption,9,1,9
GPG-A-710,Eliza-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/29/2020,Adoption,9,1,9
GPG-A-711,Aiden-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,09/26/2020,Adoption,130,1,130
GPG-A-712,Baxley-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/24/2020,Adoption,5,1,5
GPG-A-713,Herbert-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/28/2020,Adoption,9,1,9
GPG-A-714,Leon-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/25/2020,Adoption,6,1,6
GPG-A-715,Jetta-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/29/2020,Adoption,10,1,10
GPG-A-716,Lorna-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/26/2020,Adoption,7,1,7
GPG-A-717,Flyer,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/20/2020,Transfer In,06/22/2020,Adoption,34,1,34
GPG-A-718,Starr-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/29/2020,Adoption,10,1,10
GPG-A-719,Abbott-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/31/2020,Adoption,12,1,12
GPG-A-720,Ervin-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/28/2020,Adoption,9,1,9
GPG-A-721,Zuri-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,06/01/2020,Adoption,12,1,12
GPG-A-723,Champ,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,06/05/2020,Adoption,16,0,16
GPG-A-614-2,Barton,Dog,Shepherd,Adult Dog (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,06/18/2020,Adoption,29,1,29
GPG-A-724,Jonah-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Died,05/20/2020,Owner/Guardian Surrender,05/31/2020,Died,11,0,11
GPG-A-725,James-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,06/12/2020,Adoption,24,0,23
GPG-A-726,Jordan Leland-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/28/2020,Adoption,9,0,8
GPG-A-607-2,Midge,Dog,Beagle,Adult Dog (6 months+),Adopted,05/20/2020,Owner/Guardian Surrender,05/24/2020,Adoption,4,0,4
GPG-A-353-2,Clint,Dog,Papillon,Adult Dog (6 months+),Adopted,05/21/2020,Owner/Guardian Surrender,05/31/2020,Adoption,11,0,11
GPG-A-736,Azul,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/21/2020,Stray,06/05/2020,Adoption,15,0,14
GPG-A-727,Tiger-Nephew Feral 1,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/21/2020,Service In,05/22/2020,feral/wildlife,1,1,0
GPG-A-737,Tiller,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,05/27/2020,Transfer In,06/02/2020,Adoption,6,1,6
GPG-A-738,Chapita,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/27/2020,Transfer In,06/10/2020,Adoption,15,2,14
GPG-A-739,Caspian,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/27/2020,Transfer In,06/19/2020,Adoption,24,2,23
GPG-A-740,Kabal,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,05/27/2020,Owner/Guardian Surrender,05/29/2020,Adoption,2,1,2
GPG-A-741,Tubby-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/27/2020,Stray,06/05/2020,Adoption,10,1,9
GPG-A-742,Destiny-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/27/2020,Owner/Guardian Surrender,06/01/2020,Adoption,5,1,5
GPG-A-743,Cherish-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/27/2020,Owner/Guardian Surrender,06/05/2020,Adoption,10,1,10
GPG-A-744,Edwin-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/27/2020,Owner/Guardian Surrender,06/05/2020,Adoption,10,1,10
GPG-A-745,Elias-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/27/2020,Owner/Guardian Surrender,06/01/2020,Adoption,5,1,5
GPG-A-746,Panther-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,05/27/2020,Owner/Guardian Surrender,06/01/2020,Adoption,6,1,6
GPG-A-621-2,Dax-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/29/2020,Return,05/31/2020,Adoption,3,0,3
GPG-A-622-2,Auggy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,05/29/2020,Return,05/31/2020,Adoption,3,0,3
GPG-A-469-2,Kaizer,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,05/29/2020,Owner/Guardian Surrender,06/20/2020,Adoption,22,1,22
GPG-A-747,Joyette,Dog,"Collie, Border",Adult Dog (6 months+),Adopted,05/29/2020,Stray,06/14/2020,Adoption,16,1,15
GPG-A-748,Emmeline,Dog,Husky,Adult Dog (6 months+),Adopted,05/30/2020,Stray,06/22/2020,Adoption,24,1,19
GPG-A-749,Willy-Feral,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,05/31/2020,Wildlife In,06/01/2020,feral/wildlife,2,2,0
GPG-A-752,Mingo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/03/2020,Transfer In,07/05/2020,Adoption,33,1,32
GPG-A-751,Silo,Dog,Bulldog,Adult Dog (6 months+),Adopted,06/03/2020,Transfer In,06/11/2020,Adoption,9,2,7
GPG-A-750,Saint,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/03/2020,Transfer In,06/23/2020,Adoption,21,3,18
GPG-A-575-2,Robby,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/03/2020,Owner/Guardian Surrender,06/16/2020,Adoption,14,1,14
GPG-A-348-2,Sasha,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,06/03/2020,Owner/Guardian Surrender,06/03/2020,Return to Owner/Guardian,1,1,1
GPG-A-753,Albie-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Stray,06/10/2020,Adoption,8,1,8
GPG-A-754,Allen-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Stray,06/25/2020,Adoption,22,1,22
GPG-A-755,Derek-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Stray,06/25/2020,Adoption,23,1,22
GPG-A-756,Dwayne-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Stray,07/05/2020,Adoption,33,1,33
GPG-A-757,Africa-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Stray,06/25/2020,Adoption,23,1,22
GPG-A-758,Alberta-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Stray,06/25/2020,Adoption,23,1,22
GPG-A-759,Fisher-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,06/03/2020,Owner/Guardian Surrender,06/15/2020,Adoption,13,1,13
GPG-A-760,Julian-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Owner/Guardian Surrender,06/15/2020,Adoption,13,1,13
GPG-A-761,Lester-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Owner/Guardian Surrender,06/10/2020,Adoption,8,1,8
GPG-A-762,Ripple-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Owner/Guardian Surrender,06/15/2020,Adoption,13,1,13
GPG-A-763,Vernon-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Owner/Guardian Surrender,06/10/2020,Adoption,8,1,8
GPG-A-764,Alvena-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/03/2020,Owner/Guardian Surrender,06/15/2020,Adoption,13,1,13
GPG-A-765,Earline-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Died,06/03/2020,Owner/Guardian Surrender,06/05/2020,Died,3,1,0
GPG-A-775,Eddie-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,06/03/2020,Stray,06/16/2020,Adoption,14,0,14
GPG-A-766,Dude,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,06/09/2020,Owner/Guardian Surrender,07/13/2020,Adoption,35,0,29
GPG-A-767,Jace,Dog,"Hound, Bloodhound",Adult Dog (6 months+),Adopted,06/09/2020,Owner/Guardian Surrender,06/20/2020,Adoption,11,1,11
GPG-A-768,Axle,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,06/09/2020,Owner/Guardian Surrender,06/25/2020,Adoption,16,1,9
GPG-A-769,Bijou,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,06/09/2020,Owner/Guardian Surrender,06/18/2020,Adoption,9,2,9
GPG-A-770,Betsy,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,06/09/2020,Owner/Guardian Surrender,06/20/2020,Adoption,11,1,11
GPG-A-771,Dana-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/10/2020,Transfer In,06/12/2020,Adoption,2,0,1
GPG-A-772,Mordecai-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/10/2020,Transfer In,06/12/2020,Adoption,3,0,2
GPG-A-773,Aloysius-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/10/2020,Transfer In,06/16/2020,Adoption,6,0,6
GPG-A-774,Suzanne-C,Cat,Domestic Longhair,Adult Cat (6 months+),Died,06/10/2020,Stray,06/22/2020,Died,12,1,12
GPG-A-71-2,Payton,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/10/2020,Owner/Guardian Surrender,06/14/2020,Adoption,5,1,5
GPG-A-236-2,Amber,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/10/2020,Owner/Guardian Surrender,06/15/2020,Adoption,6,0,6
GPG-A-785,Chessie-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/13/2020,Stray,08/02/2020,Adoption,51,8,44
GPG-A-786,Darnesha-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/13/2020,Stray,07/03/2020,Adoption,21,8,14
GPG-A-787,Tyrone-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/13/2020,Stray,07/01/2020,Adoption,19,8,12
GPG-A-573-2,Netta,Dog,"Retriever, Chocolate Labrador",Adult Dog (6 months+),Adopted,06/14/2020,Owner/Guardian Surrender,06/19/2020,Adoption,6,0,6
GPG-A-776,Navi,Dog,"Malinois, Belgian",Adult Dog (6 months+),Adopted,06/16/2020,Transfer In,06/19/2020,Adoption,4,0,4
GPG-A-777,Champion,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/16/2020,Transfer In,06/25/2020,Adoption,10,2,10
GPG-A-779,Stone,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/16/2020,Stray,06/28/2020,Adoption,12,5,9
GPG-A-780,Bailer,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/16/2020,Stray,11/19/2020,Adoption,157,5,151
GPG-A-781,Tori-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,06/17/2020,Stray,07/06/2020,Adoption,20,1,14
GPG-A-782,Tyler-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/17/2020,Stray,07/02/2020,Adoption,16,4,13
GPG-A-783,Gray-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/17/2020,Stray,01/17/2021,Adoption,215,3,209
GPG-A-788,Alvina-C,Cat,Domestic Longhair,Adult Cat (6 months+),Adopted,06/17/2020,Stray,06/24/2020,Adoption,8,1,2
GPG-A-789,Arabia-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/17/2020,Owner/Guardian Surrender,06/27/2020,Adoption,11,0,11
GPG-A-236-3,Amber,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/19/2020,Return,06/24/2020,Adoption,5,0,5
GPG-A-52-2,Al,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/20/2020,Return,09/15/2020,Adoption,87,0,87
GPG-A-790,Chomper,Dog,"Hound, Irish Wolfhound",Adult Dog (6 months+),Adopted,06/23/2020,Stray,07/01/2020,Adoption,9,1,8
GPG-A-573-3,Netta,Dog,"Retriever, Chocolate Labrador",Adult Dog (6 months+),Adopted,06/23/2020,Return,07/02/2020,Adoption,10,0,10
GPG-A-625-2,Teddy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/24/2020,Owner/Guardian Surrender,07/02/2020,Adoption,9,0,9
GPG-A-791,Disa,Dog,Beagle,Adult Dog (6 months+),Adopted,06/24/2020,Owner/Guardian Surrender,07/02/2020,Adoption,8,1,8
GPG-A-792,Jayla,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/24/2020,Transfer In,06/30/2020,Adoption,7,3,7
GPG-A-793,Bagel-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,06/24/2020,Stray,09/13/2020,Adoption,82,3,75
GPG-A-794,Butter-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,06/24/2020,Stray,07/21/2020,Adoption,27,3,17
GPG-A-796,Curtis-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/25/2020,Stray,08/13/2020,Adoption,50,1,45
GPG-A-797,Cara-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/25/2020,Stray,08/13/2020,Adoption,50,1,41
GPG-A-606-2,Trisha,Dog,Beagle,Adult Dog (6 months+),Adopted,06/25/2020,Owner/Guardian Surrender,07/03/2020,Adoption,9,0,9
GPG-A-795,Steffi,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,06/26/2020,Stray,07/01/2020,Adoption,6,1,5
GPG-A-798,Griswald,Dog,"Bulldog, English",Adult Dog (6 months+),Adopted,06/26/2020,Transfer In,06/30/2020,Adoption,5,1,4
GPG-A-768-2,Axle,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,06/28/2020,Return,07/05/2020,Adoption,8,0,8
GPG-A-779-2,Stone,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/29/2020,Return,10/13/2020,Adoption,107,1,107
GPG-A-802,Smokey-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/29/2020,Owner/Guardian Surrender,07/30/2020,Adoption,31,1,11
GPG-A-803,Sasha-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/29/2020,Owner/Guardian Surrender,07/27/2020,Adoption,28,1,28
GPG-A-804,Aspen-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/29/2020,Owner/Guardian Surrender,07/19/2020,Adoption,21,1,21
GPG-A-805,Hawaii-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/29/2020,Owner/Guardian Surrender,07/16/2020,Adoption,18,1,18
GPG-A-806,Austria-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/29/2020,Owner/Guardian Surrender,07/19/2020,Adoption,21,1,21
GPG-A-747-2,Joyette,Dog,"Collie, Border",Adult Dog (6 months+),Adopted,06/30/2020,Owner/Guardian Surrender,07/11/2020,Adoption,11,0,11
GPG-A-807,Gracie-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/01/2020,Transfer In,07/23/2020,Adoption,22,0,22
GPG-A-817,Laurence-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/02/2020,Stray,07/15/2020,Adoption,14,2,13
GPG-A-808,Whiskers-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/02/2020,Transfer In,07/23/2020,Adoption,21,0,21
GPG-A-801,Patrice,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,07/02/2020,Transfer In,07/17/2020,Adoption,16,2,16
GPG-A-800,Muser,Dog,"Spaniel, Brittany",Adult Dog (6 months+),Adopted,07/02/2020,Transfer In,07/07/2020,Adoption,6,1,6
GPG-A-799,Mr. Worldwide,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/02/2020,Transfer In,07/14/2020,Adoption,13,1,13
GPG-A-809,Allie,Dog,Beagle,Adult Dog (6 months+),Adopted,07/02/2020,Transfer In,07/25/2020,Adoption,23,1,18
GPG-A-810,Great Catsby-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/02/2020,Transfer In,08/09/2020,Adoption,38,0,38
GPG-A-811,Imakat-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/02/2020,Transfer In,08/09/2020,Adoption,38,0,38
GPG-A-812,Mr. Puddycat-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/02/2020,Transfer In,12/10/2020,Adoption,161,0,161
GPG-A-813,Lickerish-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/02/2020,Transfer In,08/20/2020,Adoption,49,0,49
GPG-A-814,Kitty Kurek-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Died,07/02/2020,Transfer In,07/05/2020,Died,4,0,4
GPG-A-815,Fauxpaw-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Died,07/02/2020,Transfer In,07/07/2020,Died,6,0,6
GPG-A-816,Furnando-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/02/2020,Transfer In,08/06/2020,Adoption,35,0,35
GPG-A-818,Marco,Dog,Husky,Adult Dog (6 months+),Adopted,07/03/2020,Stray,08/05/2020,Adoption,34,1,29
GPG-A-829,Sassafras-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/11/2020,Adoption,3,1,3
GPG-A-828,Natale-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/20/2020,Adoption,12,1,12
GPG-A-827,Dorabella-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/11/2020,Adoption,4,1,4
GPG-A-826,Eulalie-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/11/2020,Adoption,4,1,4
GPG-A-825,Schmoo-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/11/2020,Adoption,3,1,3
GPG-A-824,Jaspurr-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/11/2020,Adoption,3,1,3
GPG-A-823,Sprocket-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/15/2020,Adoption,8,2,8
GPG-A-822,Slinky-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/26/2020,Adoption,18,2,18
GPG-A-831,Gator,Dog,"Chihuahua, Long Coat",Adult Dog (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/24/2020,Adoption,17,0,17
GPG-A-832,Pamela,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/13/2020,Adoption,6,1,6
GPG-A-833,Tacey-C,Cat,Domestic Longhair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,08/27/2020,Adoption,50,1,50
GPG-A-834,Tyra-C,Cat,Domestic Longhair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,08/13/2020,Adoption,37,1,37
GPG-A-835,Trish-C,Cat,Domestic Longhair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,08/13/2020,Adoption,37,1,37
GPG-A-836,Stowie-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/30/2020,Adoption,23,10,6
GPG-A-121-2,Suki-C,Cat,Domestic Longhair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,07/23/2020,Adoption,15,1,15
GPG-A-837,America-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2020,Owner/Guardian Surrender,08/02/2020,Adoption,26,1,26
